,Index,company,company_location,review_date,Bean_Country,Bean_Province,cocoa_percent,rating,num_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,alternative_sweetener,first_taste,second_taste,third_taste,fourth_taste
2014,2014,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72.0,3.0,3,Yes,No,No,No,Yes,No,nutty,off,roasty,fatty
2015,2015,Taza,U.S.A,2007,Dominican republic,"Dark, Stone Ground",70.0,3.0,3,Yes,No,No,No,Yes,No,sandy,sour banana,sweet,
2016,2016,Taza,U.S.A,2009,Mexico,Chiapan,75.0,2.75,3,Yes,No,No,No,Yes,No,rustic,sweet,earthy,
2017,2017,Taza,U.S.A,2011,Bolivia,Alto Beni,87.0,3.25,3,Yes,No,No,No,Yes,No,grainy,blueberries,bitter,
2018,2018,Taza,U.S.A,2014,Belize,Belize,68.0,3.0,3,Yes,No,No,No,Yes,No,coarse,watering,sweet,
2019,2019,TCHO,U.S.A,2008,Madagascar,Citrus-beta,70.0,2.75,5,Yes,Yes,Yes,No,Yes,No,dry,red berry,off note,
2020,2020,TCHO,U.S.A,2008,Ghana,Chocolatey-beta,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,gritty,sweet,swiss miss,vanilla
2021,2021,TCHO,U.S.A,2008,Peru,Fruity-beta,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,tangy,off,musty,sour
2022,2022,TCHO,U.S.A,2008,Peru,Nutty-beta,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,dry,musty,flat,
2023,2023,TCHO,U.S.A,2009,Blend,TCHOPro 68,68.0,3.0,5,Yes,Yes,Yes,No,Yes,No,nutty,candy-like,,
2024,2024,TCHO,U.S.A,2009,Blend,TCHOPro 60.5,60.0,2.75,5,Yes,Yes,Yes,No,Yes,No,tea,sweet,astringent,
2025,2025,TCHO,U.S.A,2016,Blend,West Africa,62.0,2.0,5,Yes,Yes,Yes,No,Yes,No,strong vanilla,sweet,fatty,
2026,2026,Tejas,U.S.A,2012,Dominican republic,Presidio,70.0,3.5,4,Yes,Yes,No,No,Yes,No,molasses,caramel,,
2027,2027,Tejas,U.S.A,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.5,3,Yes,No,No,No,Yes,No,honey,pepper,charcoal,
2028,2028,Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane juice",70.0,3.25,4,Yes,Yes,No,No,Yes,No,gritty,rum,molasses,
2029,2029,Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane sugar",70.0,3.25,3,Yes,No,No,No,Yes,No,molasses,fruit,floral,
2030,2030,Tejas,U.S.A,2012,Mexico,Espada,70.0,3.25,3,Yes,No,No,No,Yes,No,molasses,caramel,,
2031,2031,Tejas,U.S.A,2012,Bolivia,San Jose,67.0,3.25,3,Yes,No,No,No,Yes,No,green apple,sweet,,
2032,2032,Tejas,U.S.A,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0,4,Yes,Yes,No,No,Yes,No,molasses,caramel,spice,
2033,2033,Tejas,U.S.A,2012,Papua new guinea,Aranama,70.0,3.0,4,Yes,Yes,No,No,Yes,No,molasses,caramel,fruity,
2034,2034,Tejas,U.S.A,2012,Madagascar,Capistrano*,70.0,3.0,3,Yes,No,No,No,Yes,No,sticky,caramel,,
2035,2035,Tejas,U.S.A,2012,Venezuela,Concepcion*,80.0,3.0,4,Yes,Yes,No,No,Yes,No,earthy,savory,hammy,
2036,2036,Tejas,U.S.A,2012,Madagascar,Concepcion,70.0,2.75,4,Yes,Yes,No,No,Yes,No,molasses,off notes,,
2037,2037,Tejas,U.S.A,2012,Bolivia,San Jose,70.0,2.75,3,Yes,No,No,No,Yes,No,candy,peanut butter,caramel,
2038,2038,Tejas,U.S.A,2012,Brazil,Espada,70.0,2.75,3,Yes,No,No,No,Yes,No,flat,cardboard,metallic,
2039,2039,Tejas,U.S.A,2012,Peru,Capistrano,70.0,2.0,4,Yes,Yes,No,No,Yes,No,perfume,chemical,soapy,
2040,2040,Terroir,U.S.A,2014,Madagascar,"Madagascar, batch 6-5-15",67.0,3.75,2,No,No,No,No,Yes,No,sweet,rich,tannic,fruity
2041,2041,Terroir,U.S.A,2014,Uganda,"Uganda, batch 6-3-15",73.0,3.75,2,No,No,No,No,Yes,No,creamy,almond,butter,
2042,2042,Terroir,U.S.A,2014,Ecuador,"Ecuador, batch 6-5-15",77.0,3.25,2,No,No,No,No,Yes,No,intense,mild coffee and rum,,
2043,2043,Terroir,U.S.A,2015,Belize,Belize,70.0,3.75,2,No,No,No,No,Yes,No,nutty,raspberry,metallic,
2044,2044,Terroir,U.S.A,2015,Madagascar,Madagascar,70.0,3.75,2,No,No,No,No,Yes,No,bright fruit,mild sour,,
2045,2045,Terroir,U.S.A,2015,Guatemala,Guatemala,70.0,3.75,3,Yes,No,No,No,Yes,No,walnuts,cocoa,easy melt,
2046,2046,Terroir,U.S.A,2015,Dominican republic,Oko Caribe,70.0,3.5,3,Yes,No,No,No,Yes,No,spicy,black pepper,bold,
2047,2047,Terroir,U.S.A,2015,Ecuador,Ecuador,70.0,3.25,2,No,No,No,No,Yes,No,floral,earthy,bourbon,
2048,2048,Terroir,U.S.A,2015,Peru,Peru,70.0,2.75,2,No,No,No,No,Yes,No,spicy,black pepper,intense,
2049,2049,Terroir,U.S.A,2019,Bolivia,Alto Beni,77.0,3.25,3,Yes,No,No,No,Yes,No,muted,roasted banana,,
2050,2050,Terroir,U.S.A,2019,Belize,Maya Mountain,77.0,3.0,3,Yes,No,No,No,Yes,No,berries,licorice,cocoa,bitter
2051,2051,Terroir,U.S.A,2019,Haiti,Haiti,72.0,2.75,3,Yes,No,No,No,Yes,No,harsh,tobacco,,
2052,2052,The Barn,Sweden,2015,Peru,Peru,70.0,3.0,3,Yes,No,No,No,Yes,No,sandy,sweet,raisins,
2053,2053,Theo,U.S.A,2007,Madagascar,Madagascar,65.0,3.5,3,Yes,No,No,No,Yes,No,sandy,sweet,blueberry,
2054,2054,Theo,U.S.A,2007,Ghana,"Ghana, Kumasi",84.0,3.0,4,Yes,Yes,No,No,Yes,No,dry,slightly tart,bitter,
2055,2055,Theo,U.S.A,2007,Blend,"Ghana, Panama, Ecuador",75.0,3.0,3,Yes,No,No,No,Yes,No,sandy,sweet,fruity,
2056,2056,Theo,U.S.A,2007,Ivory coast,Ivory Coast,75.0,2.5,4,Yes,Yes,No,No,Yes,No,dry,gritty,hint of fruit,sour
2057,2057,Theo,U.S.A,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,2,No,No,No,No,Yes,No,dry,very bland,mild bitter,
2058,2058,Theo,U.S.A,2012,Congo,Congo w/ nibs,65.0,3.25,4,Yes,Yes,No,No,Yes,No,sweet,vanilla,cocoa,
2059,2059,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70.0,3.25,2,No,No,No,No,Yes,No,peanut butter,sour milk,,
2060,2060,Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5,2,No,No,No,No,Yes,No,pure,bold,floral,
2061,2061,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70.0,3.25,3,No,No,Yes,No,Yes,No,spicy,marshmallow,,
2062,2062,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70.0,3.0,3,No,No,Yes,No,Yes,No,floral,vegetal,,
2063,2063,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72.0,3.75,3,Yes,No,No,No,Yes,No,bright fruit,cashew,,
2064,2064,Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71.0,2.75,2,No,No,No,No,Yes,No,bland,mild honey,sour,
2065,2065,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81.0,3.25,2,No,No,No,No,Yes,No,waxy,mild fruit,floral,
2066,2066,Tocoti,U.S.A,2011,Dominican republic,Dominican Republic,74.0,3.0,3,Yes,No,No,No,Yes,No,pronounced fruit,sour,,
2067,2067,Tocoti,U.S.A,2011,Venezuela,Venezuela,72.0,2.75,3,Yes,No,No,No,Yes,No,peanut butter,soapy,,
2068,2068,Tocoti,U.S.A,2012,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,3,Yes,No,No,No,Yes,No,sandy,sweet,,
2069,2069,Tosier,U.k.,2018,Belize,Maya Mtn.,70.0,3.5,3,Yes,No,No,No,Yes,No,honey,caramel,,
2070,2070,Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70.0,3.0,3,Yes,No,No,No,Yes,No,spicy,cocoa,sweet,
2071,2071,Tosier,U.k.,2018,Haiti,Acul du Nard,70.0,2.75,3,Yes,No,No,No,Yes,No,metallic,astringent,,
2072,2072,Tosier,U.k.,2019,Colombia,Tumaco,70.0,2.75,3,Yes,No,No,No,Yes,No,dull,chewy,sweet,
2073,2073,Tree to Bar,South korea,2019,Ecuador,Ecuador,70.0,3.5,2,No,No,No,No,Yes,No,nutty,floral,,
2074,2074,Treehouse,U.S.A,2014,Dominican republic,Conacado,72.0,3.0,2,No,No,No,No,Yes,No,baked,roasty,coffee,
2075,2075,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70.0,3.5,3,Yes,No,No,No,Yes,No,sweet,pungent grape,acidic,
2076,2076,Tribar,Peru,2018,Peru,Ucayali,73.0,3.0,3,Yes,No,No,No,Yes,No,powdery,complex,rubber,
2077,2077,Tribe,Canada,2020,Peru,Ucayali,70.0,3.0,2,No,No,No,No,Yes,No,very sandy,spicey,sweet,
2078,2078,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70.0,2.75,2,No,No,No,No,Yes,No,tart,sweet,sour,savory
2079,2079,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70.0,2.75,2,No,No,No,No,Yes,No,woody,sweet,unrefined,
2080,2080,twenty-four blackbirds,U.S.A,2011,Dominican republic,Dominican Republic,73.0,2.75,2,No,No,No,No,Yes,No,roasty,woody,rubber off,
2081,2081,twenty-four blackbirds,U.S.A,2013,Dominican republic,"Dominican Republic, batch 85",68.0,3.25,2,No,No,No,No,Yes,No,roasty,sligt burnt,red fruit,
2082,2082,twenty-four blackbirds,U.S.A,2013,Bolivia,"Palos Blancos, batch 97",75.0,2.5,2,No,No,No,No,Yes,No,roasty,bitter,caramel,dairy
2083,2083,twenty-four blackbirds,U.S.A,2014,Madagascar,"Madagascar, lot 137",75.0,3.5,2,No,No,No,No,Yes,No,intense,red berry,,
2084,2084,twenty-four blackbirds,U.S.A,2015,Ecuador,"Cedeno, lot 271",75.0,3.5,2,No,No,No,No,Yes,No,intense,floral,,
2085,2085,twenty-four blackbirds,U.S.A,2015,Dominican republic,Oko Caribe,75.0,2.75,2,No,No,No,No,Yes,No,spicy,sour,off note,
2086,2086,twenty-four blackbirds,U.S.A,2017,Tanzania,Kokoa Kamili,75.0,3.25,2,No,No,No,No,Yes,No,dry,floral,woody,
2087,2087,Two Ravens,U.S.A,2016,Peru,Peru,60.0,3.0,3,Yes,No,No,No,Yes,No,coarse,sweet,lemon,
2088,2088,Uncouth,Canada,2017,Guatemala,Guatemala,75.0,3.25,2,No,No,No,No,Yes,No,dry,coarse,sour,
2089,2089,Uncouth,Canada,2017,Tanzania,Tanzania,75.0,3.0,2,No,No,No,No,Yes,No,dry,coarse,sweet,earthy
2090,2090,Uncouth,Canada,2017,Dominican republic,Dominican Republic,75.0,2.75,2,No,No,No,No,Yes,No,dry,coarse,hay,off
2091,2091,Undone,U.S.A,2014,Dominican republic,"San Francisco de Macoris, Nourish",70.0,3.0,2,No,No,No,No,Yes,No,tart,tangy,mild cocoa,
2092,2092,Undone,U.S.A,2014,Nicaragua,Matagalpa,74.0,2.75,2,No,No,No,No,Yes,No,creamy,woody,green,rubber
2093,2093,Upchurch,U.S.A,2016,Tanzania,"Tanzania, Party Bar",72.0,3.25,2,No,No,No,No,Yes,No,sandy,sweet,peach,
2094,2094,Upchurch,U.S.A,2016,Madagascar,"Madagascar, Sassy Bar",72.0,3.0,2,No,No,No,No,Yes,No,sweet,acidic,tart,
2095,2095,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65.0,3.25,4,Yes,Yes,No,No,Yes,No,intense,nutty,mild rubber,
2096,2096,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.75,3,Yes,No,No,No,Yes,No,spice,melon,nutty,
2097,2097,Utopick,Spain,2018,Nicaragua,Nugo,70.0,3.75,3,Yes,No,No,No,Yes,No,roasty cocoa,,,
2098,2098,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.5,3,Yes,No,No,No,Yes,No,roasted strawberry,bold,,
2099,2099,Valrhona,France,2006,Blend,"Guanaja, South America",70.0,3.75,5,Yes,Yes,Yes,No,Yes,No,subtle,smooth,earthy,long
2100,2100,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5,5,Yes,Yes,Yes,No,Yes,No,red berry,rich cocoa,,
2101,2101,Valrhona,France,2006,Blend,"Carribean, Caraibe",66.0,3.0,5,Yes,Yes,Yes,No,Yes,No,slight bitter,woody,,
2102,2102,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0,5,Yes,Yes,Yes,No,Yes,No,modest,creamy,cocoa,
2103,2103,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64.0,2.5,5,Yes,Yes,Yes,No,Yes,No,nutty,vegetal,sweet,
2104,2104,Valrhona,France,2007,Madagascar,Manjari,64.0,4.0,5,Yes,Yes,Yes,No,Yes,No,creamy,blueberry,raspberry,
2105,2105,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65.0,3.75,5,Yes,Yes,Yes,No,Yes,No,sandy,vegetal,cocoa,
2106,2106,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25,5,Yes,Yes,Yes,No,Yes,No,creamy,cherry,,
2107,2107,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72.0,3.0,5,Yes,Yes,Yes,No,Yes,No,creamy,rich,licorice,
2108,2108,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71.0,2.75,5,Yes,Yes,Yes,No,Yes,No,nutty and bitter dominate,,,
2109,2109,Valrhona,France,2007,Blend,"Abinao, West Africa",85.0,2.5,5,Yes,Yes,Yes,No,Yes,No,berries,tart,bitter,
2110,2110,Valrhona,France,2007,Blend,Le Noir Extra Amer,85.0,1.5,5,Yes,Yes,Yes,No,Yes,No,creamy,fatty,very bitter,
2111,2111,Valrhona,France,2009,Dominican republic,Tainori,64.0,3.75,5,Yes,Yes,Yes,No,Yes,No,cocoa dominates,woodsy,,
2112,2112,Valrhona,France,2009,Ecuador,Alpaco,66.0,3.75,5,Yes,Yes,Yes,No,Yes,No,rich cocoa,hot spice,,
2113,2113,Valrhona,France,2009,Ghana,Nyangbo,68.0,3.5,5,Yes,Yes,Yes,No,Yes,No,creamy,cocoa,bread,
2114,2114,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64.0,4.0,5,Yes,Yes,Yes,No,Yes,No,creamy,honey,peanut butter,
2115,2115,Valrhona,France,2011,Blend,Caraque,56.0,3.25,5,Yes,Yes,Yes,No,Yes,No,intense sweet,nut,orange,
2116,2116,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69.0,4.0,5,Yes,Yes,Yes,No,Yes,No,green,unripened fruit,banana,
2117,2117,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70.0,3.5,5,Yes,Yes,Yes,No,Yes,No,yogurt,lemon,licorice,
2118,2118,Valrhona,France,2013,Dominican republic,"Loma Sotavento, 2013",64.0,3.5,5,Yes,Yes,Yes,No,Yes,No,complex,herbs,fruit,dairy
2119,2119,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63.0,4.0,5,Yes,Yes,Yes,No,Yes,No,intense,dark berry,grapes,
2120,2120,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60.0,3.25,3,Yes,No,No,No,Yes,No,intense,rich,sweet,
2121,2121,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72.0,2.75,3,Yes,No,No,No,Yes,No,fatty,bland,very astringent,
2122,2122,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76.0,2.75,4,Yes,Yes,No,No,Yes,No,fatty,sour,spoiled,
2123,2123,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80.0,2.75,4,Yes,Yes,No,No,Yes,No,fatty,bitter,sour,
2124,2124,Vicuna,U.S.A,2015,Bolivia,Palos Blancos,70.0,3.25,2,No,No,No,No,Yes,No,peanut butter,coffee,mint,
2125,2125,Vicuna,U.S.A,2015,Bolivia,Palos Blancos + nibs,70.0,3.25,2,No,No,No,No,Yes,No,complex,nibs too soft,,
2126,2126,Vicuna,U.S.A,2018,Dominican republic,San Francisco de Macoris,70.0,3.25,2,No,No,No,No,Yes,No,dark berry,roasty,,
2127,2127,Vicuna,U.S.A,2018,Guatemala,Alta Verapaz,70.0,3.0,2,No,No,No,No,Yes,No,earthy,sour,intense,
2128,2128,Vicuna,U.S.A,2018,Bolivia,Palos Blancos,70.0,2.75,2,No,No,No,No,Yes,No,smokey,earthy,nutty,
2129,2129,Videri,U.S.A,2012,Blend,"Classic, Central and S. America",70.0,3.25,3,Yes,No,No,No,Yes,No,sweet,fruity,heavy roast,
2130,2130,Videri,U.S.A,2013,Blend,"Dark, Central and S. America",90.0,3.75,3,Yes,No,No,No,Yes,No,mellow fruit,tart,mild bitter,
2131,2131,Videri,U.S.A,2014,Trinidad,Trinidad,75.0,3.5,3,Yes,No,No,No,Yes,No,spicy,roasty,acidic,dairy
2132,2132,Videri,U.S.A,2014,Ecuador,Mindo,75.0,3.5,3,Yes,No,No,No,Yes,No,spicy,nutmeg,brownie,
2133,2133,Videri,U.S.A,2014,Dominican republic,Dominican Republic,90.0,3.25,3,Yes,No,No,No,Yes,No,intense,cocoa,spicy,fruit
2134,2134,Vietcacao (A. Morin),France,2012,Vietnam,"Ben Tre, Mekong Delta, MoCay",70.0,3.5,4,Yes,No,Yes,No,Yes,No,spicy,dairy,,
2135,2135,Vintage Plantations,U.S.A,2014,Peru,San Martin,75.0,3.0,3,Yes,No,No,No,Yes,No,sandy,sweet,nutty,
2136,2136,Vintage Plantations (Tulicorp),U.S.A,2007,Ecuador,"Los Rios, Rancho Grande 2007",65.0,3.0,3,Yes,No,No,No,Yes,No,sticky,cocoa,earthy,
2137,2137,Violet Sky,U.S.A,2015,Peru,Peru,77.0,3.25,2,No,No,No,No,Yes,No,chalky,peach,bland,
2138,2138,Violet Sky,U.S.A,2015,Belize,Moho River Valley,77.0,3.0,2,No,No,No,No,Yes,No,mild metallic,brownie,earth,
2139,2139,Violet Sky,U.S.A,2015,Venezuela,Cuyagua,77.0,3.0,2,No,No,No,No,Yes,No,intense,mild bitter,roasty,
2140,2140,Violet Sky,U.S.A,2015,Madagascar,Sambirano Valley,77.0,2.75,2,No,No,No,No,Yes,No,intense,tart,sour,raisin
2141,2141,Violet Sky,U.S.A,2015,Guatemala,Cahabon,77.0,2.75,2,No,No,No,No,Yes,No,creamy,cocoa,pungent,
2142,2142,Vivra,U.S.A,2016,Dominican republic,Dominican Republic,70.0,3.0,5,Yes,Yes,Yes,No,Yes,No,sweet,simple,cocoa,
2143,2143,Vivra,U.S.A,2016,Peru,Peru,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,pungent,metallic,,
2144,2144,Vivra,U.S.A,2016,Venezuela,Ocumare,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,nutty,off notes,,
2145,2145,Vivra,U.S.A,2018,Bolivia,Alto Beni,70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,earthy,vanilla,,
2146,2146,Vivra,U.S.A,2018,Haiti,"Pisa, Adul de Nord",70.0,2.5,5,Yes,Yes,Yes,No,Yes,No,vanilla,late cocoa notes,,
2147,2147,Wellington Chocolate Factory,New zealand,2016,Dominican republic,Conacado,70.0,3.5,2,No,No,No,No,No,Yes,dry,rich,roasty,
2148,2148,Wellington Chocolate Factory,New zealand,2016,Peru,"Piura Blanco, Norandino",70.0,3.5,2,No,No,No,No,No,Yes,grapes,pungent,,
2149,2149,Wellington Chocolate Factory,New zealand,2017,Samoa,Samoa,77.0,3.0,2,No,No,No,No,Yes,No,earthy,roasty,,
2150,2150,White Label,U.S.A,2018,Tanzania,Kokoa Kamili,68.0,3.0,3,Yes,No,No,No,Yes,No,nuts,fruit,poor aftertaste,
2151,2151,White Label,U.S.A,2018,Bolivia,Alto Beni,72.0,3.0,3,Yes,No,No,No,Yes,No,creamy,fruit,poor aftertaste,
2152,2152,Wilkie's Organic,Ireland,2013,Peru,Tumbes,75.0,3.25,3,Yes,No,No,No,Yes,No,sandy,sweet,coffee,
2153,2153,Wilkie's Organic,Ireland,2013,Peru,Amazonas,89.0,2.75,3,Yes,No,No,No,Yes,No,slow develop,bitter,metallic,
2154,2154,Wilkie's Organic,Ireland,2013,Peru,Amazonas w/ nibs,75.0,2.75,3,Yes,No,No,No,Yes,No,mild,metallic,,
2155,2155,Wilkie's Organic,Ireland,2013,Peru,Amazonas,75.0,2.5,3,Yes,No,No,No,Yes,No,light color,grit,metallic,
2156,2156,Willie's Cacao,U.k.,2009,Venezuela,Rio Caribe,72.0,3.25,3,Yes,No,No,No,Yes,No,creamy,earthy,nutty,
2157,2157,Willie's Cacao,U.k.,2009,Peru,San Martin,70.0,3.0,3,Yes,No,No,No,Yes,No,sandy,rich,earthy,
2158,2158,Willie's Cacao,U.k.,2010,Indonesia,Java,69.0,3.75,3,Yes,No,No,No,Yes,No,smokey,fruity,sour,
2159,2159,Willie's Cacao,U.k.,2010,Venezuela,Hacienda Las Trincheras,72.0,3.5,3,Yes,No,No,No,Yes,No,dry,nutty,cocoa,
2160,2160,Willie's Cacao,U.k.,2010,Madagascar,Sambirano,71.0,3.0,3,Yes,No,No,No,Yes,No,dry,mild fruit,,
2161,2161,Willie's Cacao,U.k.,2014,Colombia,Los Llanos,88.0,3.0,3,Yes,No,No,No,Yes,No,mild nutty and fruit,savory,,
2162,2162,Willie's Cacao,U.k.,2016,Colombia,Los Llanos,70.0,4.0,3,Yes,No,No,No,Yes,No,rich cocoa,spicy,cinamon,
2163,2163,Wm,U.S.A,2016,Ghana,"Ghana, 2013, batch 129",75.0,3.75,3,Yes,No,No,No,Yes,No,strong malt,choco pudding,,
2164,2164,Wm,U.S.A,2016,Bolivia,"Wild Beniano, 2016, batch 128, Heirloom",76.0,3.5,3,Yes,No,No,No,Yes,No,nutty,fig,short length,
2165,2165,Wm,U.S.A,2016,Venezuela,"Guasare, Zulia Prov., 2015, batch 124",74.0,3.0,3,Yes,No,No,No,Yes,No,nutty,rubber,,
2166,2166,Wm,U.S.A,2019,Venezuela,Porcelana,70.0,3.5,3,Yes,No,No,No,Yes,No,intense,creamy,nutty,
2167,2167,Wm,U.S.A,2019,Belize,"Maya Mountain, 2017, batch 255",68.0,3.25,3,Yes,No,No,No,Yes,No,flat,molasses,creamy,
2168,2168,Woodblock,U.S.A,2011,Venezuela,Ocumare,70.0,4.0,2,No,No,No,No,Yes,No,nutty,tart,coffee,
2169,2169,Woodblock,U.S.A,2011,Dominican republic,La Red,70.0,3.5,2,No,No,No,No,Yes,No,brownie,fruit,fudge,
2170,2170,Woodblock,U.S.A,2012,Madagascar,"Sambirano, batch 1",70.0,3.25,3,Yes,No,No,No,Yes,No,melon,,,
2171,2171,Woodblock,U.S.A,2012,Costa rica,Costa Rica,70.0,3.0,2,No,No,No,No,Yes,No,roasty,metallic,coffee,
2172,2172,Woodblock,U.S.A,2012,Ecuador,Ecuador,70.0,2.5,2,No,No,No,No,Yes,No,mild fruit,chemical off,,
2173,2173,Woodblock,U.S.A,2013,Trinidad,"Gran Couva, batch 1",70.0,3.5,2,No,No,No,No,Yes,No,creamy,woody,mild metallic,
2174,2174,Woodblock,U.S.A,2013,Ecuador,"Camino Verde P., Balao, Guayas, batch 1",70.0,3.25,2,No,No,No,No,Yes,No,intense,bourbon,,
2175,2175,Woodblock,U.S.A,2014,Peru,"Maranon, Cajamarca",70.0,3.0,2,No,No,No,No,Yes,No,sandy,intense,mild nutty,
2176,2176,Xocolat,Dominican republic,2013,Dominican republic,Hispaniola,66.0,3.0,5,Yes,No,Yes,Yes,Yes,No,salt noticeable,vanilla,,
2177,2177,Xocolatisimo,El salvador,2019,El salvador,Hacienda San Jose,70.0,3.25,4,Yes,No,Yes,No,Yes,No,nutty,basic cocoa,,
2178,2178,Xocolatisimo,El salvador,2019,El salvador,Hacienda San Jose,75.0,3.0,4,Yes,No,Yes,No,Yes,No,coarse,sweet,candy,licorice
2179,2179,Xocolatisimo,El salvador,2019,El salvador,Hacienda San Jose,65.0,2.75,4,Yes,No,Yes,No,Yes,No,overly sweet,dirty,,
2180,2180,Xocolla,U.S.A,2017,Madagascar,"Sambirano, batch 170102",70.0,2.75,2,No,No,No,No,Yes,No,sour milk,molasses,sweet,
2181,2181,Xocolla,U.S.A,2017,Dominican republic,"Hispaniola, batch 170104",70.0,2.5,2,No,No,No,No,Yes,No,spciy,cardamom,off flavor,
2182,2182,Zak's,U.S.A,2015,Belize,"Belize, Batch 2",70.0,3.5,3,Yes,No,No,No,Yes,No,rich base cocoa,sweet,,
2183,2183,Zak's,U.S.A,2015,Dominican republic,"Dominican Republic, Batch D2",70.0,3.25,3,Yes,No,No,No,Yes,No,nutty,earthy,hammy,
2184,2184,Zak's,U.S.A,2015,Madagascar,"Madagascar, Batch 2",70.0,3.25,3,Yes,No,No,No,Yes,No,sandy,mild sour,mild fruit,
2185,2185,Zak's,U.S.A,2015,Peru,"Peru, Batch 1",70.0,3.25,3,Yes,No,No,No,Yes,No,sandy,nutty,mocha,
2186,2186,Zak's,U.S.A,2015,Papua new guinea,"Papua New Guinea, Batch 2",70.0,3.0,3,Yes,No,No,No,Yes,No,heavy smoke,fruit,ham,
2187,2187,Zak's,U.S.A,2015,Blend,"House Blend, Batch 2",60.0,3.0,3,Yes,No,No,No,Yes,No,very sweet,heavy roast,nuts,
2188,2188,Zart Pralinen,Austria,2016,Madagascar,"Millot P., Ambanja",70.0,3.5,3,Yes,No,No,No,Yes,No,sticky,mellow choco,dairy,
2189,2189,Zart Pralinen,Austria,2016,Tanzania,"Kakao Kamili, Kilombero Valley",70.0,3.5,3,Yes,No,No,No,Yes,No,smoke,tart,burnt cocoa,
2190,2190,Zart Pralinen,Austria,2016,Trinidad,"San Juan Estate, Gran Couva",78.0,3.5,2,No,No,No,No,Yes,No,tobacco,over roasted,,
2191,2191,Zart Pralinen,Austria,2016,Tanzania,"Kakao Kamili, Kilombero Valley",85.0,3.0,3,Yes,No,No,No,Yes,No,melon,mild tart,bitter,fatty
2192,2192,Zart Pralinen,Austria,2016,Ecuador,UNOCACE,70.0,2.75,3,Yes,No,No,No,Yes,No,sticky,off notes of rubber,,
2193,2193,Zart Pralinen,Austria,2016,Trinidad,San Juan Estate,85.0,2.75,3,Yes,No,No,No,Yes,No,sticky,strong bitter,spice,
2194,2194,Zokoko,Australia,2011,Bolivia,"Tranquilidad, Baures",72.0,3.75,4,Yes,No,Yes,No,Yes,No,intense prune and berry,,,
2195,2195,Zokoko,Australia,2011,Bolivia,Alto Beni,68.0,3.5,4,Yes,No,Yes,No,Yes,No,oily,honey,light rum,
2196,2196,Zokoko,Australia,2011,Papua new guinea,Tokiala,66.0,3.5,4,Yes,No,Yes,No,Yes,No,toffee,caramel,butterscotch,
